"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.name","Input.address","Input.city","Input.state","Input.zip","Answer.events","Answer.url","Approve","Reject"
"29HVXX2Q45UUCPO8V09W9NS8O4FR9D","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:21 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:21 GMT 2012","","","2GJLPHIT3HVW2UKSLFEJY2173TFBJF","A7VQQEIBSM9IU","Submitted","Sun Jun 17 07:52:21 GMT 2012","Sun Jun 17 07:52:54 GMT 2012","Sun Jun 24 00:52:54 PDT 2012","","","","33","100% (1/1)","100% (1/1)","100% (1/1)","Ninki Sushi Bar And Restaurant","1439 Taraval St","San Francisco","CA","94116","no","http://www.ninkisf.com/"
"292MT6YTWX4HVG2ZQH49HGI6I771WI","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:23 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:23 GMT 2012","","","224GW40SPW1IFLHQD3VJBNAB75LD0H","A10426HD5EZPDP","Submitted","Sun Jun 17 07:45:06 GMT 2012","Sun Jun 17 07:48:12 GMT 2012","Sun Jun 24 00:48:12 PDT 2012","","","","186","100% (2/2)","100% (2/2)","100% (2/2)","Old Ship Saloon The","298 Pacific Ave","San Francisco","CA","94111","no","www.oldshipsaloon.com/"
"28UJK63ZVE3HJZK4XNH9RL5R33GZAT","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:23 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:23 GMT 2012","","","2U91Q6SVQ8H80LQ4LYWOJVCI2L4N4Q","A1NK5S5QJEOLZY","Submitted","Sun Jun 17 08:33:30 GMT 2012","Sun Jun 17 08:34:00 GMT 2012","Sun Jun 24 01:34:00 PDT 2012","","","","30","100% (9/9)","100% (9/9)","100% (9/9)","Roys Restaurant Services Inc","2202 N Westshore Blvd #500","Tampa","FL","33607","no","NO OFFICIAL WEBSITE FOUND"
"2808IUB2YU98BGS30OUL8FBJ9638KC","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:24 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:24 GMT 2012","","","23H9RA7S5WM1Y8Y23SY0RMHLBCYUZZ","AGBDZYCOL3NXM","Submitted","Sun Jun 17 07:50:18 GMT 2012","Sun Jun 17 07:52:10 GMT 2012","Sun Jun 24 00:52:10 PDT 2012","","","","112","100% (20/20)","100% (20/20)","100% (20/20)","Osha Thai Inc","696 Geary Street","San Francisco","CA","94102","no","http://www.oshathai.com/"
"28K4SMEZZ2MICLNJ9LG9638TWKD4L5","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:24 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:24 GMT 2012","","","2MFHMVHVKCJ0T0KCMHA7HKQW7VI642","A1W02OZN6J9J0H","Submitted","Sun Jun 17 09:21:29 GMT 2012","Sun Jun 17 09:25:28 GMT 2012","Sun Jun 24 02:25:28 PDT 2012","","","","239","100% (2/2)","100% (2/2)","100% (2/2)","Craftsman And Wolves","2250 Keith St","San Francisco","CA","94124","no","http://craftsman-wolves.com/"
"29BMOFXRDS4I40E8S0OJNM11AQXWTL","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:25 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:25 GMT 2012","","","23DB3L0FBJ9IGAJOY45VM5RPSWTYMM","A9HP4GT6MCAMY","Submitted","Sun Jun 17 08:17:11 GMT 2012","Sun Jun 17 08:18:50 GMT 2012","Sun Jun 24 01:18:50 PDT 2012","","","","99","100% (11/11)","100% (11/11)","100% (11/11)","Pacific Court Cafe","728 Pacific Ave","San Francisco","CA","94133","no",""
"28185OZIZEHM29PW31H5MWPXLL1ZBO","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:25 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:25 GMT 2012","","","26TVP9746OQ1KMQ0M3X7851QL6U1LP","A3OYXM5KX4CTCD","Submitted","Sun Jun 17 07:57:00 GMT 2012","Sun Jun 17 07:57:20 GMT 2012","Sun Jun 24 00:57:20 PDT 2012","","","","20","100% (11/11)","100% (11/11)","100% (11/11)","Pagan Restaurant Llc","1 Beachmont Dr","San Francisco","CA","94132","no","No official website"
"27WOZFYQS1CSLLOPC44SCIC1EMSJMC","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:28 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:28 GMT 2012","","","2AGNNVRH1KHO1DG1QKXN39LKX13YPH","A2EI1FTF6NZ5UR","Submitted","Sun Jun 17 07:57:15 GMT 2012","Sun Jun 17 07:59:00 GMT 2012","Sun Jun 24 00:59:00 PDT 2012","","","","105","100% (2/2)","100% (2/2)","100% (2/2)","Spice Kit","310 Townsend St Apt 110","San Francisco","CA","94107","no","http://www.spicekit.com/"
"28RY8TNKIMZSE4KPW5TOU0PGV3IAX7","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:29 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:29 GMT 2012","","","2W6C1PC6SK9RB75YEVQEPMAAQGVP1B","A3OYXM5KX4CTCD","Submitted","Sun Jun 17 08:20:55 GMT 2012","Sun Jun 17 08:21:15 GMT 2012","Sun Jun 24 01:21:15 PDT 2012","","","","20","100% (11/11)","100% (11/11)","100% (11/11)","Lee's Deli","100 Bush Street","#820","San Francisco","CA","no","No official website"
"29BMOFXRDS4I40E8S0OJNM11AQXTWI","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:29 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:29 GMT 2012","","","2PB51Y7QEOZFQPSBR5KMWFXREMAGDN","A3AXNE33F5SGNN","Submitted","Sun Jun 17 07:54:39 GMT 2012","Sun Jun 17 07:54:56 GMT 2012","Sun Jun 24 00:54:56 PDT 2012","","","","17","100% (2/2)","100% (2/2)","100% (2/2)","Lees Deli","100 Bush Street","#820","San Francisco","CA","no",""
"29E6NG1FS3NYFIB8UE6Z0ZL2XFFZLB","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:30 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:30 GMT 2012","","","2DN0FK0COK2J60MH4XB9TRW6PTHJQ0","A3OYXM5KX4CTCD","Submitted","Sun Jun 17 08:20:08 GMT 2012","Sun Jun 17 08:20:28 GMT 2012","Sun Jun 24 01:20:28 PDT 2012","","","","20","100% (11/11)","100% (11/11)","100% (11/11)","Stockton Seafood Center Inc","900 Stockton St","San Francisco","CA","94108","no","No official website"
"2ADOK5UFJ51YZPEYESPQ01CSTA47AA","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:30 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:30 GMT 2012","","","2E70OHOVR14IPJOC0MTHMCWA7RD657","AA305YBLIEBK9","Submitted","Sun Jun 17 09:21:23 GMT 2012","Sun Jun 17 09:21:53 GMT 2012","Sun Jun 24 02:21:53 PDT 2012","","","","30","100% (19/19)","100% (19/19)","100% (19/19)","Subs On Hubs","465 Mississippi St","San Francisco","CA","94107","no","n/a"
"27WOZFYQS1CSLLOPC44SCIC1EMSMJF","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:30 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:30 GMT 2012","","","20AHPCGJ2D21G2WFCURJXPSI3E7A4V","A2V0GBI59MKJAF","Submitted","Sun Jun 17 08:45:34 GMT 2012","Sun Jun 17 08:45:57 GMT 2012","Sun Jun 24 01:45:57 PDT 2012","","","","23","100% (30/30)","100% (30/30)","100% (30/30)","Balcony Bar And Bistro","32998 Denver Springs Dr","Westlake Village","CA","91361","yes","N/A"
"29AZVXX2Q45UMJQYDTEI41NS8CV8Q4","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:30 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:30 GMT 2012","","","2YM3K4F0OHOVJ04SCXF2T92HF68125","A13I1FQQV0D1D","Submitted","Sun Jun 17 10:04:24 GMT 2012","Sun Jun 17 10:05:00 GMT 2012","Sun Jun 24 03:05:00 PDT 2012","","","","36","100% (1/1)","100% (1/1)","100% (1/1)","Sunrise Deli","2115 Irving St","San Francisco","CA","94122","no","http://www.sunrisedeli.net/"
"298V66RLPHITVGV6P8BIE2NJQQH7FN","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:31 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:31 GMT 2012","","","2FPH0JPPSI2KQDPV72Y5SLM6XDAIOF","A1ODHC7GKYB5QA","Submitted","Sun Jun 17 08:12:10 GMT 2012","Sun Jun 17 08:13:59 GMT 2012","Sun Jun 24 01:13:59 PDT 2012","","","","109","100% (5/5)","100% (5/5)","100% (5/5)","Mojito Sf","Po Box 330546","San Francisco","CA","94133","no","CLOSED"
"28UJK63ZVE3HJZK4XNH9RL5R33GAZ4","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:31 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:31 GMT 2012","","","2DQOCCF0CP5KPOTS2V9X6G4PN1TVU1","A2EI1FTF6NZ5UR","Submitted","Sun Jun 17 07:54:06 GMT 2012","Sun Jun 17 07:55:30 GMT 2012","Sun Jun 24 00:55:30 PDT 2012","","","","84","100% (2/2)","100% (2/2)","100% (2/2)","Sushi Bistro","431 Balboa St","San Francisco","CA","94118","no","http://www.sushibistro.com/"
"28AQV66RLPHIL2H5BNMKQ62NJEHE6C","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:31 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:31 GMT 2012","","","2MPKNQY2RCJKY2Z5TG8R8KUIBKG3SX","A3OYXM5KX4CTCD","Submitted","Sun Jun 17 07:55:27 GMT 2012","Sun Jun 17 07:55:58 GMT 2012","Sun Jun 24 00:55:58 PDT 2012","","","","31","100% (11/11)","100% (11/11)","100% (11/11)","Sushi Bistro","431 Balboa St","San Francisco","CA","94118","no","http://www.sushibistro.com/"
"29HVXX2Q45UUCPO8V09W9NS8O4G9RW","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:32 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:32 GMT 2012","","","22KCXKNQY2RCBJ6DE853PR0KVCH1QE","A3AXNE33F5SGNN","Submitted","Sun Jun 17 07:58:47 GMT 2012","Sun Jun 17 07:58:56 GMT 2012","Sun Jun 24 00:58:56 PDT 2012","","","","9","100% (2/2)","100% (2/2)","100% (2/2)","Tommy Toys Haute Cuisine","655 Montgomery St","San Francisco","CA","94111","yes",""
"29DQ8H88MQU6D4OLAP91ZXX4A6Z9SK","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:32 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:32 GMT 2012","","","2RQW2GTP9RA7K4WWGJ0Y0OF71DWPUE","A1RUWPGWP6HFS","Submitted","Sun Jun 17 09:40:28 GMT 2012","Sun Jun 17 09:40:40 GMT 2012","Sun Jun 24 02:40:40 PDT 2012","","","","12","100% (25/25)","100% (25/25)","100% (25/25)","Bistro 10 Un","210 6th Ave 33rd Fl","Pittsburgh","PA","15222","no","www.bistro10un.com/"
"29UM6IAA2SEIMTUAF1HKSA4IIGNMMJ","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:33 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:33 GMT 2012","","","2ADWSBRI8IUBUXUJNW8S1LB3MUMF3Q","A2EI1FTF6NZ5UR","Submitted","Sun Jun 17 08:01:14 GMT 2012","Sun Jun 17 08:01:28 GMT 2012","Sun Jun 24 01:01:28 PDT 2012","","","","14","100% (2/2)","100% (2/2)","100% (2/2)","Taqueria El Farolito #3","2779 Mission St","San Francisco","CA","94110","no","http://www.elfarolitoinc.com/"
"29D7WGKCCVLLVBADIZ8AXQ4C9B64UZ","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:34 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:34 GMT 2012","","","276RSQV66RLP9HTDW8NA3KI63HVC42","A1RUWPGWP6HFS","Submitted","Sun Jun 17 10:18:06 GMT 2012","Sun Jun 17 10:18:20 GMT 2012","Sun Jun 24 03:18:20 PDT 2012","","","","14","100% (25/25)","100% (25/25)","100% (25/25)","Terrace Cafe","2100 Webster St #108","San Francisco","CA","94115","","www.terracecafecharlotte.com"
"280LKH1Q6SVQ0G8I13L6T5OBV0YK15","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:36 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:36 GMT 2012","","","21ALKH1Q6SVQ0G8I13L6T5OBW6PK15","A3AXNE33F5SGNN","Submitted","Sun Jun 17 08:22:09 GMT 2012","Sun Jun 17 08:22:18 GMT 2012","Sun Jun 24 01:22:18 PDT 2012","","","","9","100% (2/2)","100% (2/2)","100% (2/2)","The Grubstake Inc","1525 Pine St","San Francisco","CA","94109","yes",""
"2A79RA7S5WM1Y8Y23SY0RMHLA68ZU5","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:37 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:37 GMT 2012","","","2Z8SNTL0XULR8MTLYGDMLX5FQ1V1NS","A12MELBK6G8L1Z","Submitted","Sun Jun 17 08:22:14 GMT 2012","Sun Jun 17 08:25:28 GMT 2012","Sun Jun 24 01:25:28 PDT 2012","","","","194","0% (0/0)","0% (0/0)","0% (0/0)","A Taste Of Vietnam","631 Broadway St","San Francisco","CA","94133","no","http://www.atasteofvietnamsf.com/"
"29D7WGKCCVLLVBADIZ8AXQ4C9B5U4O","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:38 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:38 GMT 2012","","","23D0XULRGNTBB2MWSAWFX7N63EQR5P","ARBMIQ5N00SBO","Submitted","Sun Jun 17 09:02:26 GMT 2012","Sun Jun 17 09:02:34 GMT 2012","Sun Jun 24 02:02:34 PDT 2012","","","","8","100% (2/2)","100% (2/2)","100% (2/2)","Tonight Restaurant","733 Taraval St","San Francisco","CA","94116","yes",""
"28YNTBJ3MMDXXEPH2JTKPB9MDL4BX4","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:38 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:38 GMT 2012","","","2Z1746OQ1SNQI6QGMDW1YKCNSVB4OO","A1W02OZN6J9J0H","Submitted","Sun Jun 17 08:43:24 GMT 2012","Sun Jun 17 08:47:08 GMT 2012","Sun Jun 24 01:47:08 PDT 2012","","","","224","100% (2/2)","100% (2/2)","100% (2/2)","Traction Corporation","1349 Larkin St","San Francisco","CA","94109","no","http://www.tractionco.com/"
"27ZM8JIA0RYNB82XYXD0DBMJTIX502","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:39 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:39 GMT 2012","","","2XM8LZ6R70G5J88NNWUVM7WSTNU7NU","A2V0GBI59MKJAF","Submitted","Sun Jun 17 08:04:08 GMT 2012","Sun Jun 17 08:04:39 GMT 2012","Sun Jun 24 01:04:39 PDT 2012","","","","31","100% (30/30)","100% (30/30)","100% (30/30)","Skool","1725 Alameda St","San Francisco","CA","94103","no","http://skoolsf.com/"
"295TL0XULRGNLAJD1Z4XDFP7NUHP32","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:40 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:40 GMT 2012","","","2GT8N46UXFCDW4XMT6ED0NTKJHCRTG","A3GXLUKX0QLSJG","Submitted","Sun Jun 17 09:12:30 GMT 2012","Sun Jun 17 09:13:24 GMT 2012","Sun Jun 24 02:13:24 PDT 2012","","","","54","100% (9/9)","100% (9/9)","100% (9/9)","Bill Graham Civic Auditorium","747 Howard St","San Francisco","CA","94103","no","N/A"
"28185OZIZEHM29PW31H5MWPXLL2BZ1","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:41 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:41 GMT 2012","","","2ADWSBRI8IUBUXUJNW8S1LB3MUS3FK","A3NSQ31TWXF8Z6","Submitted","Sun Jun 17 10:25:11 GMT 2012","Sun Jun 17 10:26:01 GMT 2012","Sun Jun 24 03:26:01 PDT 2012","","","","50","100% (3/3)","100% (3/3)","100% (3/3)","Black Point Cafe","888 North Point St","San Francisco","CA","94109","","no official website"
"28RY8TNKIMZSE4KPW5TOU0PGV3IXAU","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:41 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:41 GMT 2012","","","2XNP3TVOK5UFB418M35O7FYQTVI63D","AGBDZYCOL3NXM","Submitted","Sun Jun 17 07:59:56 GMT 2012","Sun Jun 17 08:01:19 GMT 2012","Sun Jun 24 01:01:19 PDT 2012","","","","83","100% (20/20)","100% (20/20)","100% (20/20)","Coffee Bar Montgomery","Po Box 410304","San Francisco","CA","94141","","none"
"28YNTBJ3MMDXXEPH2JTKPB9MDL3XBP","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:41 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:41 GMT 2012","","","2ZBWKUDD8XMBVP3JED262TO6UYPNC7","A29LON3TC6GCJN","Submitted","Sun Jun 17 10:00:53 GMT 2012","Sun Jun 17 10:01:23 GMT 2012","Sun Jun 24 03:01:23 PDT 2012","","","","30","100% (1/1)","100% (1/1)","100% (1/1)","Squat & Gobble Cafe #3","237 Fillmore St","San Francisco","CA","94117","no","http://www.squatandgobble.com/"
"294EZZ2MIKMN1T8ZOBU81WWXIR87O9","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:43 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:43 GMT 2012","","","26UGTP9RA7S5OL1GOBJON70JNBWWRD","A2V0GBI59MKJAF","Submitted","Sun Jun 17 09:53:04 GMT 2012","Sun Jun 17 09:53:17 GMT 2012","Sun Jun 24 02:53:17 PDT 2012","","","","13","100% (30/30)","100% (30/30)","100% (30/30)","Coriander Gourmet Thai","Thai Gourmet Group","Llc","San Francisco","CA","no","N/A"
"2A3B3L0FBJ9IGAJOY45VM5RPRQ2MYA","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:44 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:44 GMT 2012","","","2OJSQV66RLPHAS3RA91VSI62ODY5DW","A3GXLUKX0QLSJG","Submitted","Sun Jun 17 08:29:48 GMT 2012","Sun Jun 17 08:30:10 GMT 2012","Sun Jun 24 01:30:10 PDT 2012","","","","22","100% (9/9)","100% (9/9)","100% (9/9)","Little Paris","950 Stockton St #403","San Francisco","CA","94108","no","N/A"
"27ZM8JIA0RYNB82XYXD0DBMJTIX05X","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:47 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:47 GMT 2012","","","2L5DP8PJWKUD57XWQGH3HZ0B7O1I7Q","A2V0GBI59MKJAF","Submitted","Sun Jun 17 08:29:36 GMT 2012","Sun Jun 17 08:30:56 GMT 2012","Sun Jun 24 01:30:56 PDT 2012","","","","80","100% (30/30)","100% (30/30)","100% (30/30)","Cable Car Coffee","410 Pierce St Apt #2","San Francisco","CA","94117","no","N/A"
"2808IUB2YU98BGS30OUL8FBJ964K8P","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:57 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:57 GMT 2012","","","20W5UUKQOYGNAV1X7LFG8107TPPFXS","A3GXLUKX0QLSJG","Approved","Sun Jun 17 08:51:42 GMT 2012","Sun Jun 17 09:09:59 GMT 2012","Sun Jun 24 02:09:59 PDT 2012","Sun Jun 17 08:16:48 PDT 2012","","","1097","100% (9/9)","100% (9/9)","100% (9/9)","Taqueria Zorro","308 Columbus Ave","San Francisco","CA","94133","no","http://taqueriaelzorro.net/"
"2ADOK5UFJ51YZPEYESPQ01CSTA4A7D","212RJ85OZIZE9LAK4ZFOY5EWPYPX95","Find the web site for a business and indicate if it hosts events","Given a business, find its website and indicate if it hosts events like comedy shows, concerts, open mic nights, book readings, etc.","data collection, events, listings, restaurants, bars, book readings","$0.10","Sun Jun 17 06:56:58 GMT 2012","1","","3600","604800","Sun Jun 24 06:56:58 GMT 2012","","","23NOK5UFJ51YZPEYESPQ01CSUG07AF","A3GXLUKX0QLSJG","Approved","Sun Jun 17 09:57:01 GMT 2012","Sun Jun 17 09:57:24 GMT 2012","Sun Jun 24 02:57:24 PDT 2012","Sun Jun 17 08:16:50 PDT 2012","","","23","100% (9/9)","100% (9/9)","100% (9/9)","Taqueria El Buen Sabor #2","699 Valencia St","San Francisco","CA","94110","no","N/A"
